tvoc,eco2,iaq
0.184,465,1.55
0.184,472,1.55
0.184,466,1.55
0.184,473,1.55
0.184,471,1.55
0.183,456,1.55
0.183,457,1.55
0.184,473,1.55
0.183,456,1.55
0.183,458,1.55
0.183,461,1.55
0.183,472,1.55
0.183,464,1.55
0.183,458,1.55
0.183,457,1.55
0.183,468,1.55
0.183,472,1.55
0.184,465,1.55
0.184,466,1.55
0.184,471,1.55
0.185,472,1.55
0.185,463,1.56
0.186,465,1.56
0.186,456,1.56
0.185,470,1.56
0.185,461,1.56
0.185,469,1.55
0.185,465,1.55
0.185,458,1.56
0.185,455,1.55
0.185,459,1.55
0.185,467,1.55
0.185,465,1.55
0.185,473,1.55
0.185,473,1.55
0.185,470,1.55
0.185,461,1.55
0.185,456,1.55
0.185,462,1.55
0.185,463,1.56
0.185,469,1.56
0.185,459,1.55
0.185,457,1.56
0.186,474,1.56
0.185,463,1.56
0.185,455,1.56
0.185,456,1.55
0.185,461,1.55
0.185,470,1.55
0.185,469,1.56
0.185,470,1.56
0.185,466,1.56
0.185,466,1.56
0.185,474,1.56
0.185,474,1.56
0.185,466,1.56
0.185,462,1.56
0.185,471,1.55
0.184,458,1.55
0.185,465,1.55
0.185,461,1.55
0.185,470,1.56
0.186,466,1.56
0.185,463,1.56
0.185,474,1.56
0.185,470,1.55
0.185,471,1.55
0.184,462,1.55
0.184,459,1.55
0.183,464,1.55
0.183,456,1.55
0.183,455,1.55
0.183,468,1.55
0.183,455,1.55
0.182,469,1.55
0.182,456,1.55
0.183,462,1.55
0.183,458,1.55
0.183,456,1.55
0.182,462,1.55
0.182,465,1.55
0.182,465,1.55
0.182,466,1.55
0.182,468,1.55
0.182,457,1.55
0.182,472,1.55
0.182,457,1.54
0.181,472,1.54
0.182,471,1.54
0.182,466,1.54
0.181,454,1.54
0.182,454,1.54
0.181,458,1.54
0.181,469,1.54
0.181,467,1.54
0.181,471,1.54
0.181,465,1.54
0.181,454,1.54
0.181,472,1.54
0.181,458,1.54
0.182,455,1.54
0.181,460,1.54
0.181,463,1.54
0.181,458,1.54
0.181,472,1.54
0.181,465,1.54
0.182,470,1.54
0.182,462,1.55
0.182,465,1.55
0.181,457,1.54
0.181,464,1.54
0.182,471,1.54
0.181,457,1.54
0.182,454,1.55
0.181,454,1.54
0.182,473,1.54
0.181,459,1.54
0.182,471,1.54
0.182,460,1.54
0.182,468,1.54
0.181,464,1.54
0.182,465,1.55
0.182,467,1.55
0.182,457,1.54
0.182,464,1.55
0.181,460,1.54
0.181,466,1.54
0.182,465,1.54
0.181,472,1.54
0.181,465,1.54
0.181,457,1.54
0.181,455,1.54
0.181,455,1.54
0.181,469,1.54
0.181,459,1.54
0.181,455,1.54
0.181,465,1.54
0.18,460,1.54
0.181,462,1.54
0.181,460,1.54
0.181,467,1.54
0.181,463,1.54
0.181,459,1.54
0.181,467,1.54
0.182,465,1.54
0.181,472,1.54
0.181,462,1.54
0.181,457,1.54
0.182,467,1.55
0.182,470,1.55
0.182,460,1.55
0.182,463,1.55
0.182,457,1.55
0.182,466,1.55
0.181,466,1.54
0.181,463,1.54
0.181,458,1.54
0.181,471,1.54
0.181,455,1.54
0.181,453,1.54
0.181,457,1.54
0.181,459,1.54
0.181,468,1.54
0.181,463,1.54
0.18,471,1.54
0.18,457,1.54
0.18,463,1.54
0.181,454,1.54
0.18,457,1.54
0.181,460,1.54
0.181,468,1.54
0.181,472,1.54
0.181,466,1.54
0.181,466,1.54
0.181,458,1.54
0.181,459,1.54
0.181,457,1.54
0.181,460,1.54
0.181,470,1.54
0.181,467,1.54
0.181,473,1.54
0.181,455,1.54
0.181,469,1.54
0.18,468,1.54
0.181,472,1.54
0.181,467,1.54
0.181,457,1.54
0.181,463,1.54
0.181,458,1.54
0.181,458,1.54
0.181,466,1.54
0.181,473,1.54
0.181,466,1.54
0.18,453,1.54
0.18,464,1.54
0.181,468,1.54
0.18,459,1.54
0.181,472,1.54
0.181,472,1.54
0.181,458,1.54
0.181,461,1.54
0.181,470,1.54
0.181,462,1.54
0.181,457,1.54
0.181,468,1.54
0.181,468,1.54
0.181,458,1.54
0.181,459,1.54
0.181,467,1.54
0.181,463,1.54
0.181,457,1.54
0.181,464,1.54
0.181,472,1.54
0.181,472,1.54
0.181,471,1.54
0.181,459,1.54
0.181,455,1.54
0.182,467,1.54
0.182,461,1.55
0.181,463,1.54
0.181,468,1.54
0.181,454,1.54
0.181,471,1.54
0.181,468,1.54
0.181,456,1.54
0.181,471,1.54
0.18,454,1.54
0.18,455,1.54
0.18,469,1.54
0.18,466,1.54
0.18,468,1.54
0.18,466,1.54
0.18,456,1.54
0.18,468,1.54
0.181,455,1.54
0.18,463,1.54
0.18,469,1.54
0.18,467,1.54
0.18,461,1.54
0.18,470,1.54
0.18,472,1.54
0.18,458,1.54
0.179,466,1.54
0.18,464,1.54
0.18,466,1.54
0.181,471,1.54
0.18,471,1.54
0.18,454,1.54
0.18,470,1.54
0.18,473,1.54
0.18,467,1.54
0.18,464,1.54
0.18,455,1.54
0.18,455,1.54
0.18,454,1.54
0.18,465,1.54
0.18,458,1.54
0.18,472,1.54
0.179,453,1.54
0.179,462,1.54
0.179,456,1.54
0.179,462,1.54
0.179,467,1.54
0.18,464,1.54
0.179,469,1.54
0.179,467,1.54
0.179,459,1.54
0.179,464,1.54
0.179,468,1.54
0.178,467,1.54
0.179,462,1.54
0.179,460,1.54
0.179,473,1.54
0.18,457,1.54
0.18,470,1.54
0.18,457,1.54
0.18,465,1.54
0.179,469,1.54
0.179,463,1.54
0.179,471,1.54
0.178,456,1.53
0.178,460,1.53
0.178,470,1.53
0.178,465,1.53
0.177,465,1.53
0.178,466,1.53
0.177,465,1.53
0.178,464,1.53
0.177,468,1.53
0.177,465,1.53
0.177,458,1.53
0.178,472,1.53
0.177,459,1.53
0.177,453,1.53
0.177,463,1.53
0.177,454,1.53
0.177,467,1.53
0.176,469,1.53
0.176,470,1.53
0.176,466,1.53
0.175,459,1.53
0.175,464,1.53
0.175,453,1.53
0.175,470,1.53
0.175,462,1.53
0.175,454,1.52
0.174,454,1.52
0.175,459,1.52
0.175,467,1.52
0.175,454,1.52
0.175,471,1.53
0.175,461,1.52
0.175,465,1.52
0.174,462,1.52
0.175,452,1.52
0.175,467,1.53
0.175,455,1.52
0.174,468,1.52
0.175,462,1.52
0.175,458,1.53
0.175,456,1.52
0.175,462,1.53
0.175,469,1.52
0.175,469,1.52
0.175,465,1.52
0.175,461,1.52
0.175,466,1.53
0.175,471,1.53
0.175,464,1.52
0.175,452,1.52
0.175,463,1.53
0.175,456,1.52
0.174,464,1.52
0.175,468,1.52
0.175,458,1.52
0.175,465,1.52
0.175,464,1.52
0.175,456,1.52
0.175,453,1.53
0.175,451,1.53
0.175,454,1.53
0.175,469,1.53
0.176,466,1.53
0.176,465,1.53
0.176,468,1.53
0.176,457,1.53
0.176,468,1.53
0.176,459,1.53
0.176,455,1.53
0.176,457,1.53
0.176,467,1.53
0.176,458,1.53
0.176,459,1.53
0.176,454,1.53
0.176,471,1.53
0.175,459,1.53
0.175,471,1.53
0.176,461,1.53
0.175,463,1.53
0.176,463,1.53
0.175,467,1.53
0.175,464,1.53
0.175,461,1.53
0.175,463,1.52
0.175,454,1.53
0.175,462,1.52
0.175,470,1.53
0.175,453,1.52
0.175,471,1.52
0.174,464,1.52
0.174,465,1.52
0.174,452,1.52
0.174,469,1.52
0.174,458,1.52
0.174,454,1.52
0.174,460,1.52
0.174,470,1.52
0.174,462,1.52
0.174,455,1.52
0.174,454,1.52
0.174,463,1.52
0.175,466,1.52
0.174,453,1.52
0.175,459,1.52
0.174,454,1.52
0.175,464,1.52
0.175,465,1.52
0.174,468,1.52
0.175,467,1.52
0.175,468,1.52
0.174,462,1.52
0.175,470,1.52
0.174,464,1.52
0.174,458,1.52
0.173,461,1.52
0.173,459,1.52
0.173,457,1.52
0.173,468,1.52
0.173,467,1.52
0.173,456,1.52
0.173,465,1.52
0.174,458,1.52
0.174,464,1.52
0.174,466,1.52
0.174,467,1.52
0.174,455,1.52
0.174,467,1.52
0.175,470,1.52
0.175,461,1.53
0.175,459,1.52
0.175,470,1.52
0.174,463,1.52
0.174,458,1.52
0.174,458,1.52
0.174,471,1.52
0.174,457,1.52
0.174,464,1.52
0.174,454,1.52
0.174,468,1.52
0.174,462,1.52
0.175,461,1.52
0.174,460,1.52
0.174,459,1.52
0.175,463,1.52
0.174,467,1.52
0.175,469,1.52
0.175,458,1.53
0.175,462,1.53
0.175,454,1.52
0.175,453,1.53
0.175,462,1.52
0.175,467,1.53
0.176,468,1.53
0.176,468,1.53
0.176,468,1.53
0.176,453,1.53
0.175,453,1.53
0.175,455,1.53
0.175,463,1.52
0.175,453,1.53
0.175,453,1.52
0.175,469,1.53
0.175,458,1.53
0.175,464,1.53
0.175,452,1.52
0.175,459,1.52
0.175,456,1.52
0.175,453,1.53
0.176,462,1.53
0.176,468,1.53
0.176,458,1.53
0.176,470,1.53
0.176,465,1.53
0.176,464,1.53
0.176,461,1.53
0.176,459,1.53
0.176,457,1.53
0.176,455,1.53
0.176,466,1.53
0.176,458,1.53
0.176,458,1.53
0.176,463,1.53
0.177,470,1.53
0.176,470,1.53
0.176,453,1.53
0.176,471,1.53
0.176,452,1.53
0.175,469,1.53
0.175,458,1.53
0.175,457,1.53
0.175,466,1.52
0.175,465,1.52
0.175,465,1.52
0.174,454,1.52
0.174,462,1.52
0.174,470,1.52
0.175,464,1.52
0.175,459,1.52
0.174,466,1.52
0.175,465,1.52
0.174,458,1.52
0.174,458,1.52
0.174,470,1.52
0.174,467,1.52
0.174,466,1.52
0.174,469,1.52
0.175,464,1.52
0.175,457,1.52
0.175,465,1.53
0.175,470,1.53
0.175,470,1.53
0.175,453,1.52
0.175,456,1.53
0.175,469,1.53
0.176,456,1.53
0.175,464,1.53
0.176,457,1.53
0.176,461,1.53
0.176,465,1.53
0.176,463,1.53
0.176,456,1.53
0.176,466,1.53
0.176,453,1.53
0.176,458,1.53
0.175,471,1.53
0.175,461,1.53
0.175,459,1.53
0.176,470,1.53
0.176,468,1.53
0.175,462,1.53
0.175,461,1.53
0.175,457,1.53
0.175,453,1.53
0.176,464,1.53
0.176,458,1.53
0.176,467,1.53
0.175,464,1.53
0.175,464,1.53
0.175,464,1.53
0.175,456,1.52
0.175,468,1.53
0.175,453,1.53
0.175,454,1.53
0.176,465,1.53
0.175,458,1.53
0.175,460,1.53
0.176,456,1.53
0.175,467,1.53
0.175,463,1.52
0.175,453,1.52
0.174,451,1.52
0.174,451,1.52
0.175,466,1.52
0.175,454,1.52
0.174,468,1.52
0.175,463,1.52
0.175,466,1.52
0.175,471,1.53
0.175,469,1.53
0.175,464,1.52
0.175,461,1.52
0.175,470,1.52
0.174,462,1.52
0.175,464,1.52
0.174,454,1.52
0.175,454,1.52
0.175,463,1.52
0.175,465,1.53
0.176,454,1.53
0.175,464,1.53
0.175,468,1.53
0.175,457,1.53
0.175,469,1.52
0.175,467,1.52
0.175,470,1.53
0.175,469,1.53
0.176,466,1.53
0.176,462,1.53
0.176,459,1.53
0.176,455,1.53
0.176,469,1.53
0.176,463,1.53
0.176,463,1.53
0.176,455,1.53
0.176,462,1.53
0.176,470,1.53
0.176,456,1.53
0.176,461,1.53
0.177,463,1.53
0.176,452,1.53
0.176,456,1.53
0.175,453,1.53
0.176,459,1.53
0.175,467,1.53
0.175,464,1.52
0.175,459,1.53
0.175,455,1.53
0.175,461,1.52
0.175,456,1.53
0.175,456,1.53
0.175,460,1.53
0.175,457,1.53
0.175,451,1.53
0.175,457,1.53
0.176,462,1.53
0.176,465,1.53
0.176,454,1.53
0.176,465,1.53
0.176,469,1.53
0.176,468,1.53
0.175,466,1.53
0.175,454,1.53
0.175,460,1.52
0.175,459,1.53
0.175,455,1.53
0.175,461,1.53
0.175,455,1.53
0.175,455,1.53
0.175,460,1.52
0.175,454,1.52
0.175,452,1.52
0.174,465,1.52
0.174,455,1.52
0.174,456,1.52
0.173,467,1.52
0.173,453,1.52
0.173,457,1.52
0.173,461,1.52
0.173,469,1.52
0.173,456,1.52
0.173,456,1.52
0.173,463,1.52
0.173,464,1.52
0.173,466,1.52
0.172,464,1.52
0.172,464,1.52
0.173,458,1.52
0.173,470,1.52
0.173,463,1.52
0.172,461,1.52
0.173,451,1.52
0.172,467,1.52
0.173,461,1.52
0.172,452,1.52
0.172,464,1.52
0.173,463,1.52
0.172,469,1.52
0.173,463,1.52
0.173,468,1.52
0.173,456,1.52
0.172,461,1.52
0.172,458,1.52
0.172,466,1.52
0.172,469,1.52
0.172,451,1.52
0.173,460,1.52
0.172,470,1.52
0.172,461,1.52
0.172,456,1.52
0.172,458,1.52
0.172,460,1.52
0.172,453,1.52
0.172,452,1.52
0.172,458,1.51
0.172,455,1.52
0.172,468,1.51
0.172,463,1.51
0.172,464,1.52
0.172,456,1.51
0.172,458,1.52
0.172,465,1.52
0.171,467,1.51
0.171,464,1.51
0.171,466,1.51
0.171,467,1.51
0.17,454,1.51
0.171,459,1.51
0.171,453,1.51
0.171,457,1.51
0.171,469,1.51
0.171,462,1.51
0.171,460,1.51
0.171,468,1.51
0.17,458,1.51
0.17,464,1.51
0.17,457,1.51
0.171,454,1.51
0.17,468,1.51
0.17,462,1.51
0.17,461,1.51
0.17,457,1.51
0.17,463,1.51
0.17,457,1.51
0.17,451,1.51
0.171,456,1.51
0.17,450,1.51
0.171,468,1.51
0.17,467,1.51
0.17,465,1.51
0.17,467,1.51
0.17,458,1.51
0.171,457,1.51
0.17,460,1.51
0.17,460,1.51
0.169,449,1.51
0.169,462,1.51
0.169,453,1.51
0.169,458,1.51
0.169,455,1.51
0.169,457,1.51
0.169,456,1.51
0.169,461,1.51
0.169,462,1.51
0.169,460,1.51
0.169,450,1.51
0.169,459,1.51
0.169,461,1.51
0.169,455,1.51
0.169,457,1.51
0.168,454,1.5
0.168,467,1.5
0.168,455,1.5
0.168,464,1.5
0.167,460,1.5
0.167,452,1.5
0.167,458,1.5
0.167,465,1.5
0.167,449,1.5
0.167,460,1.5
0.167,464,1.5
0.167,455,1.5
0.167,453,1.5
0.167,452,1.5
0.167,462,1.5
0.166,464,1.5
0.167,462,1.5
0.167,454,1.5
0.167,455,1.5
0.168,463,1.5
0.168,462,1.5
0.167,461,1.5
0.168,467,1.5
0.168,451,1.5
0.167,464,1.5
0.168,454,1.5
0.168,456,1.5
0.168,460,1.5
0.168,457,1.5
0.168,451,1.5
0.168,468,1.5
0.168,467,1.5
0.168,453,1.5
0.167,467,1.5
0.167,451,1.5
0.168,458,1.5
0.168,458,1.5
0.168,465,1.5
0.167,468,1.5
0.167,464,1.5
0.167,465,1.5
0.168,463,1.5
0.167,457,1.5
0.167,464,1.5
0.167,457,1.5
0.167,452,1.5
0.167,465,1.5
0.167,464,1.5
0.166,453,1.5
0.166,463,1.5
0.166,461,1.5
0.166,468,1.5
0.166,460,1.5
0.165,457,1.5
0.166,459,1.5
0.166,465,1.5
0.165,454,1.5
0.165,460,1.5
0.165,466,1.49
0.164,459,1.49
0.164,448,1.49
0.164,457,1.49
0.164,459,1.49
0.164,454,1.49
0.163,465,1.49
0.163,458,1.49
0.163,465,1.49
0.164,459,1.49
0.164,461,1.49
0.164,465,1.49
0.163,467,1.49
0.164,460,1.49
0.164,453,1.49
0.163,453,1.49
0.164,464,1.49
0.164,456,1.49
0.163,453,1.49
0.163,465,1.49
0.163,457,1.49
0.164,453,1.49
0.163,459,1.49
0.163,465,1.49
0.163,457,1.49
0.163,460,1.49
0.163,447,1.49
0.163,465,1.49
0.163,467,1.49
0.163,454,1.49
0.163,464,1.49
0.163,460,1.49
0.164,453,1.49
0.163,463,1.49
0.163,451,1.49
0.163,449,1.49
0.163,463,1.49
0.163,465,1.49
0.163,462,1.49
0.164,453,1.49
0.163,466,1.49
0.164,455,1.49
0.163,464,1.49
0.163,449,1.49
0.163,456,1.49
0.162,448,1.49
0.162,462,1.49
0.162,449,1.49
0.162,457,1.49
0.163,463,1.49
0.162,452,1.49
0.162,458,1.49
0.162,450,1.49
0.162,449,1.49
0.162,452,1.49
0.162,458,1.49
0.162,448,1.49
0.162,451,1.49
0.162,447,1.49
0.162,455,1.49
0.162,465,1.49
0.162,455,1.49
0.162,466,1.49
0.162,462,1.49
0.162,455,1.49
0.162,453,1.49
0.162,465,1.49
0.162,459,1.49
0.163,449,1.49
0.162,458,1.49
0.163,458,1.49
0.162,452,1.49
0.163,462,1.49
0.163,466,1.49
0.163,466,1.49
0.163,459,1.49
0.163,458,1.49
0.163,457,1.49
0.163,449,1.49
0.164,455,1.49
0.164,451,1.49
0.164,455,1.49
0.164,458,1.49
0.164,463,1.49
0.164,452,1.49
0.163,457,1.49
0.163,452,1.49
0.163,454,1.49
0.164,451,1.49
0.163,464,1.49
0.163,466,1.49
0.163,451,1.49
0.163,457,1.49
0.163,466,1.49
0.163,451,1.49
0.163,464,1.49
0.163,462,1.49
0.163,461,1.49
0.163,462,1.49
0.163,457,1.49
0.163,466,1.49
0.163,459,1.49
0.162,451,1.49
0.162,457,1.49
0.163,452,1.49
0.162,465,1.49
0.163,464,1.49
0.163,459,1.49
0.162,459,1.49
0.163,461,1.49
0.162,453,1.49
0.162,460,1.49
0.162,457,1.49
0.162,461,1.49
0.162,455,1.49
0.162,454,1.49
0.162,463,1.49
0.162,447,1.49
0.163,464,1.49
0.163,456,1.49
0.163,458,1.49
0.162,461,1.49
0.163,464,1.49
0.162,465,1.49
0.162,460,1.49
0.162,451,1.48
0.161,454,1.48
0.161,453,1.48
0.161,458,1.48
0.161,461,1.48
0.161,466,1.48
0.161,463,1.48
0.161,462,1.48
0.162,450,1.49
0.162,455,1.49
0.162,447,1.49
0.161,458,1.48
0.162,448,1.49
0.162,448,1.49
0.162,453,1.49
0.162,454,1.49
0.162,453,1.49
0.163,464,1.49
0.163,464,1.49
0.163,460,1.49
0.163,448,1.49
0.162,464,1.49
0.163,458,1.49
0.163,447,1.49
0.163,460,1.49
0.163,447,1.49
0.163,463,1.49
0.163,460,1.49
0.163,449,1.49
0.162,465,1.49
0.163,457,1.49
0.162,457,1.49
0.163,464,1.49
0.163,451,1.49
0.163,460,1.49
0.163,457,1.49
0.163,454,1.49
0.163,457,1.49
0.163,458,1.49
0.163,457,1.49
0.163,459,1.49
0.162,464,1.49
0.162,448,1.49
0.162,456,1.49
0.161,453,1.48
0.162,462,1.49
0.162,451,1.49
0.162,460,1.49
0.162,459,1.49
0.162,451,1.49
0.162,449,1.49
0.162,454,1.49
0.162,462,1.49
0.162,449,1.49
0.162,453,1.49
0.162,465,1.49
0.162,465,1.49
0.162,465,1.49
0.162,459,1.48
0.162,452,1.49
0.162,461,1.48
0.162,456,1.48
0.162,462,1.48
0.161,457,1.48
0.161,453,1.48
0.161,446,1.48
0.16,453,1.48
0.16,463,1.48
0.16,448,1.48
0.16,446,1.48
0.16,464,1.48
0.16,454,1.48
0.16,449,1.48
0.16,463,1.48
0.16,456,1.48
0.16,463,1.48
0.16,446,1.48
0.159,457,1.48
0.16,460,1.48
0.16,455,1.48
0.16,466,1.48
0.16,462,1.48
0.16,453,1.48
0.16,448,1.48
0.16,464,1.48
0.16,452,1.48
0.16,463,1.48
0.16,447,1.48
0.16,450,1.48
0.16,460,1.48
0.16,464,1.48
0.16,449,1.48
0.16,448,1.48
0.16,463,1.48
0.16,457,1.48
0.161,465,1.48
0.161,448,1.48
0.161,464,1.48
0.16,461,1.48
0.16,455,1.48
0.16,460,1.48
0.16,463,1.48
0.16,455,1.48
0.16,448,1.48
0.16,457,1.48
0.16,461,1.48
0.16,461,1.48
0.159,460,1.48
0.159,449,1.48
0.159,446,1.48
0.159,448,1.48
0.158,455,1.48
0.158,457,1.47
0.158,446,1.48
0.158,465,1.48
0.158,452,1.48
0.158,465,1.47
0.158,462,1.47
0.157,456,1.47
0.157,449,1.47
0.158,457,1.47
0.158,464,1.48
0.159,462,1.48
0.159,454,1.48
0.159,452,1.48
0.159,448,1.48
0.159,447,1.48
0.159,450,1.48
0.159,460,1.48
0.159,449,1.48
0.159,452,1.48
0.159,451,1.48
0.159,462,1.48
0.158,451,1.47
0.158,446,1.47
0.158,462,1.47
0.157,465,1.47
0.158,459,1.47
0.158,461,1.47
0.158,461,1.47
0.158,462,1.47
0.158,452,1.47
0.157,445,1.47
0.157,461,1.47
0.157,450,1.47
0.157,445,1.47
0.157,452,1.47
0.157,460,1.47
0.157,457,1.47
0.156,445,1.47
0.156,458,1.47
0.157,459,1.47
0.156,454,1.47
0.156,457,1.47
0.156,450,1.47
0.156,455,1.47
0.157,453,1.47
0.157,450,1.47
0.157,447,1.47
0.157,448,1.47
0.158,448,1.47
0.158,452,1.47
0.158,450,1.47
0.158,464,1.47
0.158,448,1.47
0.158,451,1.47
0.158,459,1.47
0.157,451,1.47
0.158,453,1.47
0.158,447,1.47
0.158,462,1.47
0.158,460,1.47
0.157,465,1.47
0.157,450,1.47
0.157,457,1.47
0.157,455,1.47
0.157,449,1.47
0.157,455,1.47
0.157,451,1.47
0.157,447,1.47
0.157,446,1.47
0.157,451,1.47
0.157,462,1.47
0.157,453,1.47
0.156,453,1.47
0.156,459,1.47
0.157,454,1.47
0.157,448,1.47
0.157,463,1.47
0.157,448,1.47
0.157,448,1.47
0.157,456,1.47
0.157,461,1.47
0.156,447,1.47
0.156,448,1.47
0.156,461,1.47
0.156,450,1.47
0.155,459,1.47
0.155,458,1.47
0.155,449,1.46
0.155,450,1.46
0.155,447,1.46
0.154,455,1.46
0.154,456,1.46
0.154,449,1.46
0.154,460,1.46
0.153,459,1.46
0.153,459,1.46
0.153,459,1.46
0.153,448,1.46
0.153,447,1.46
0.153,461,1.46
0.154,452,1.46
0.154,462,1.46
0.154,458,1.46
0.154,461,1.46
0.154,446,1.46
0.154,460,1.46
0.154,447,1.46
0.154,455,1.46
0.154,463,1.46
0.154,463,1.46
0.154,461,1.46
0.154,457,1.46
0.154,446,1.46
0.154,453,1.46
0.153,446,1.46
0.154,462,1.46
0.153,446,1.46
0.154,458,1.46
0.153,453,1.46
0.153,462,1.46
0.153,453,1.46
0.154,450,1.46
0.153,451,1.46
0.153,455,1.46
0.152,450,1.46
0.153,453,1.46
0.153,463,1.46
0.153,460,1.46
0.153,462,1.46
0.153,461,1.46
0.153,446,1.46
0.153,452,1.46
0.153,450,1.46
0.153,446,1.46
0.153,450,1.46
0.154,449,1.46
0.154,461,1.46
0.154,462,1.46
0.154,448,1.46
0.154,448,1.46
0.154,449,1.46
0.154,454,1.46
0.154,462,1.46
0.154,447,1.46
0.154,460,1.46
0.153,451,1.46
0.153,456,1.46
0.153,461,1.46
0.153,447,1.46
0.153,450,1.46
0.153,463,1.46
0.153,445,1.46
0.153,458,1.46
0.153,447,1.46
0.154,453,1.46
0.153,457,1.46
0.153,458,1.46
0.153,455,1.46
0.154,457,1.46
0.153,458,1.46
0.153,445,1.46
0.153,461,1.46
0.152,454,1.46
0.152,461,1.46
0.152,450,1.46
0.151,448,1.45
0.152,460,1.46
0.152,447,1.45
0.151,447,1.45
0.151,450,1.45
0.151,451,1.45
0.151,460,1.45
0.151,461,1.45
0.151,450,1.45
0.151,458,1.45
0.151,449,1.45
0.151,451,1.45
0.151,459,1.45
0.152,463,1.46
0.151,457,1.45
0.151,461,1.45
0.151,449,1.45
0.151,456,1.45
0.151,452,1.45
0.151,451,1.45
0.152,446,1.45
0.152,450,1.45
0.152,462,1.45
0.151,459,1.45
0.152,457,1.45
0.151,443,1.45
0.151,453,1.45
0.151,445,1.45
0.151,445,1.45
0.152,448,1.45
0.151,446,1.45
0.151,458,1.45
0.151,450,1.45
0.151,448,1.45
0.151,456,1.45
0.151,454,1.45
0.151,443,1.45
0.151,447,1.45
0.151,448,1.45
0.152,446,1.46
0.151,445,1.45
0.151,456,1.45
0.151,453,1.45
0.151,448,1.45
0.151,453,1.45
0.151,450,1.45
0.151,462,1.45
0.151,455,1.45
0.15,446,1.45
0.15,449,1.45
0.15,462,1.45
0.15,454,1.45
0.15,459,1.45
0.15,460,1.45
0.15,460,1.45
0.15,447,1.45
0.15,450,1.45
0.151,443,1.45
0.15,444,1.45
0.15,462,1.45
0.151,447,1.45
0.15,457,1.45
0.15,452,1.45
0.15,445,1.45
0.15,446,1.45
0.15,448,1.45
0.15,446,1.45
0.15,459,1.45
0.151,449,1.45
0.15,450,1.45
0.151,449,1.45
0.15,458,1.45
0.15,445,1.45
0.151,449,1.45
0.15,461,1.45
0.15,450,1.45
0.15,444,1.45
0.151,446,1.45
0.151,448,1.45
0.151,461,1.45
0.151,453,1.45
0.151,445,1.45
0.151,460,1.45
0.151,457,1.45
0.151,447,1.45
0.151,445,1.45
0.151,455,1.45
0.15,452,1.45
0.151,451,1.45
0.151,459,1.45
0.151,449,1.45
0.151,456,1.45
0.151,452,1.45
0.151,455,1.45
0.151,445,1.45
0.151,463,1.45
0.151,460,1.45
0.151,455,1.45
0.151,462,1.45
0.151,445,1.45
0.151,445,1.45
0.151,453,1.45
0.15,444,1.45
0.151,454,1.45
0.151,452,1.45
0.151,461,1.45
0.151,444,1.45
0.15,457,1.45
0.15,444,1.45
0.15,445,1.45
0.15,462,1.45
0.15,451,1.45
0.15,458,1.45
0.15,454,1.45
0.15,446,1.45
0.15,453,1.45
0.15,454,1.45
0.15,451,1.45
0.15,454,1.45
0.15,460,1.45
0.15,451,1.45
0.15,450,1.45
0.15,460,1.45
0.15,454,1.45
0.15,453,1.45
0.15,444,1.45
0.15,446,1.45
0.15,454,1.45
0.15,446,1.45
0.149,462,1.45
0.149,452,1.45
0.149,448,1.45
0.149,444,1.45
0.149,445,1.45
0.149,457,1.45
0.149,451,1.45
0.149,452,1.45
0.149,451,1.45
0.15,460,1.45
0.15,458,1.45
0.15,460,1.45
0.15,461,1.45
0.15,462,1.45
0.15,455,1.45
0.149,449,1.45
0.149,443,1.45
0.149,452,1.45
0.149,445,1.45
0.149,444,1.45
0.149,460,1.45
0.149,455,1.45
0.149,446,1.45
0.149,456,1.45
0.15,459,1.45
0.15,455,1.45
0.15,462,1.45
0.149,453,1.45
0.149,445,1.45
0.15,452,1.45
0.149,452,1.45
0.149,457,1.45
0.149,449,1.45
0.149,449,1.45
0.149,453,1.45
0.149,448,1.45
0.149,453,1.45
0.149,459,1.45
0.149,456,1.45
0.149,452,1.45
0.149,448,1.45
0.149,455,1.45
0.149,450,1.45
0.149,454,1.45
0.149,462,1.45
0.149,445,1.45
0.149,454,1.45
0.149,458,1.45
0.149,446,1.45
0.149,461,1.45
0.149,460,1.45
0.15,461,1.45
0.15,449,1.45
0.15,449,1.45
0.15,454,1.45
0.15,449,1.45
0.15,456,1.45
0.15,457,1.45
0.151,447,1.45
0.151,452,1.45
0.151,455,1.45
0.15,458,1.45
0.151,445,1.45
0.151,445,1.45
0.15,459,1.45
0.151,460,1.45
0.151,452,1.45
0.151,444,1.45
0.151,453,1.45
0.151,450,1.45
0.15,459,1.45
0.151,455,1.45
0.151,458,1.45
0.151,452,1.45
0.151,453,1.45
0.151,445,1.45
0.15,457,1.45
0.15,458,1.45
0.151,451,1.45
0.151,451,1.45
0.15,453,1.45
0.15,461,1.45
0.15,446,1.45
0.15,446,1.45
0.15,459,1.45
0.149,452,1.45
0.149,461,1.45
0.149,451,1.45
0.149,456,1.45
0.149,450,1.45
0.149,445,1.45
0.15,444,1.45
0.149,461,1.45
0.15,450,1.45
0.149,457,1.45
0.149,449,1.45
0.149,451,1.45
0.148,447,1.45
0.149,447,1.45
0.148,448,1.45
0.148,458,1.44
0.148,457,1.44
0.148,446,1.44
0.148,449,1.44
0.148,447,1.44
0.148,450,1.44
0.148,455,1.44
0.148,448,1.44
0.147,454,1.44
0.148,452,1.44
